category,rating,reviews,installs,type,price,content_rating,app_size,last_updated_encoded
Lifestyle,4.4,9.345046074828474,13.815510557964274,Free,0.0,Everyone,66.0,2372
Lifestyle,4.1,4.852030263919617,9.210340371976184,Free,0.0,Everyone,3.2,3111
Lifestyle,3.9,5.749392985908253,11.512925464970229,Free,0.0,Everyone,28.0,2936
Education/Business,4.1,7.322510433997394,11.512925464970229,Free,0.0,Everyone,12.0,2966
Tools,2.5,4.820281565605037,9.210340371976184,Free,0.0,Everyone,43.0,2569
Social,4.7,1.791759469228055,4.605170185988092,Free,0.0,Mature 17+,4.9,3126
Lifestyle,4.9,4.77912349311153,6.907755278982137,Free,0.0,Everyone,17.0,2513
Lifestyle,4.3,10.72260637265801,13.815510557964274,Free,0.0,Teen,14.0,3135
Entertainment,4.4,11.061154603985553,13.815510557964274,Free,0.0,Everyone,4.6,3136
Entertainment,4.7,9.732165281200542,11.512925464970229,Paid,1.99,Everyone 10+,81.0,3136
Tools,4.1,9.622251327567737,13.815510557964274,Free,0.0,Everyone,14.0,3125
Tools,4.2,6.278521424165844,9.210340371976184,Free,0.0,Everyone,5.0,2831
Lifestyle,4.3,13.971624167127423,17.72753356339242,Free,0.0,Everyone,66.0,2679
Lifestyle,4.3,3.7376696182833684,8.517193191416238,Free,0.0,Everyone,0.541015625,2685
Tools,4.0,3.044522437723423,9.210340371976184,Free,0.0,Everyone,0.205078125,2177
Entertainment,4.0,10.456021178201889,13.815510557964274,Free,0.0,Everyone,22.0,3105
Entertainment,4.2,10.632098397371642,13.815510557964274,Free,0.0,Teen,56.0,2403
Lifestyle,4.4,11.301302792730635,13.815510557964274,Free,0.0,Everyone,27.0,3133
Education/Business,4.4,12.432088069068811,16.11809565095832,Free,0.0,Everyone,37.0,3133
Entertainment,4.1,6.917705609835305,10.819778284410283,Free,0.0,Mature 17+,11.0,3109
Tools,4.2,10.4052623407817,15.424948470398375,Free,0.0,Everyone,7.4,3126
Tools,3.8,5.327876168789581,9.210340371976184,Paid,2.99,Everyone,9.5,3036
Entertainment,3.5,8.344029572407049,11.512925464970229,Free,0.0,Teen,10.0,3115
Lifestyle,3.9,3.332204510175204,6.907755278982137,Free,0.0,Everyone,98.0,3072
Entertainment,4.7,12.585070567423166,16.11809565095832,Free,0.0,Everyone 10+,59.0,3134
Lifestyle,4.6,8.36380888451688,13.122363377404328,Free,0.0,Everyone,33.0,3133
Lifestyle,4.3,10.727202363111877,13.815510557964274,Free,0.0,Everyone,64.0,2295
Education/Business,4.5,10.698152876286422,13.815510557964274,Free,0.0,Everyone,8.0,3139
Entertainment,4.0,8.675051276031818,13.815510557964274,Free,0.0,Everyone,4.9,3114
Lifestyle,2.4,3.784189633918261,6.907755278982137,Free,0.0,Everyone,49.0,3134
Entertainment,4.5,7.796057974316123,11.512925464970229,Free,0.0,Teen,24.0,2863
Tools,4.6,5.869296913133774,9.210340371976184,Paid,0.99,Everyone,24.0,3085
Lifestyle,4.4,1.6094379124341003,6.907755278982137,Free,0.0,Everyone,4.6,2570
Lifestyle,4.7,1.9459101490553132,6.907755278982137,Free,0.0,Everyone,5.4,3105
Social,3.9,4.653960350157523,8.517193191416238,Free,0.0,Mature 17+,27.0,3091
Tools,4.2,4.74493212836325,9.210340371976184,Free,0.0,Everyone,1.4,2103
Tools,3.8,11.278872623147983,16.11809565095832,Free,0.0,Everyone,2.2,2924
Tools,4.1,11.682322188127252,16.11809565095832,Free,0.0,Everyone,3.3,2856
Lifestyle,3.8,3.2188758248682006,6.907755278982137,Free,0.0,Everyone,9.5,2412
Entertainment,4.4,14.501667362678834,17.72753356339242,Free,0.0,Teen,52.0,3127
Entertainment,3.4,5.545177444479562,10.819778284410283,Free,0.0,Everyone,9.1,2533
Entertainment,4.4,12.21372826634105,15.424948470398375,Free,0.0,Teen,68.0,3134
Education/Business,4.4,12.132878102227115,13.815510557964274,Free,0.0,Mature 17+,7.5,2816
Lifestyle,4.8,14.220619602689395,16.11809565095832,Free,0.0,Teen,96.0,3126
Lifestyle,3.9,5.53338948872752,9.210340371976184,Free,0.0,Everyone,14.0,3008
Lifestyle,4.1,5.231108616854587,9.210340371976184,Free,0.0,Everyone,2.9,2447
Lifestyle,4.2,1.6094379124341003,3.912023005428146,Paid,1.49,Everyone,40.0,1600
Tools,3.6,4.852030263919617,9.210340371976184,Free,0.0,Everyone,11.0,2826
Entertainment,2.3,1.0986122886681098,4.605170185988092,Free,0.0,Everyone,8.5,3119
Education/Business,3.6,4.290459441148391,9.210340371976184,Free,0.0,Everyone,14.0,2482
Lifestyle,4.2,4.663439094112067,10.819778284410283,Free,0.0,Everyone,71.0,2978
Lifestyle,3.0,2.833213344056216,6.907755278982137,Free,0.0,Everyone,32.0,2987
Entertainment,4.5,14.978091205258197,18.420680743952367,Free,0.0,Everyone,82.0,3114
Lifestyle,4.3,4.709530201312334,9.210340371976184,Free,0.0,Everyone,48.0,3091
Entertainment,5.0,1.3862943611198906,3.912023005428146,Paid,1.99,Teen,33.0,1322
Lifestyle,3.9,10.883710371704016,16.11809565095832,Free,0.0,Everyone,7.6,2723
Lifestyle,4.6,8.776012719182917,9.210340371976184,Paid,7.99,Everyone,20.0,3118
Entertainment,4.5,11.935955404257864,13.815510557964274,Free,0.0,Teen,29.0,1715
Social,4.2,12.629269610918483,16.11809565095832,Free,0.0,Everyone,46.0,3134
Education/Business,4.0,1.0986122886681098,6.907755278982137,Free,0.0,Everyone,16.0,3028
Social,4.4,10.468971801605917,13.815510557964274,Free,0.0,Everyone,7.2,3062
Entertainment,4.6,10.290279395378672,15.424948470398375,Free,0.0,Everyone,29.0,3052
Entertainment,4.0,10.050527295185443,13.815510557964274,Free,0.0,Teen,54.0,3111
Social,4.0,10.796407298087043,13.815510557964274,Free,0.0,Mature 17+,40.0,3134
Education/Business,4.7,8.924523226133914,11.512925464970229,Free,0.0,Everyone,14.0,3133
Entertainment,3.4,3.4657359027997265,6.907755278982137,Paid,0.99,Everyone 10+,27.0,2638
Social,3.3,7.2682230211595655,11.512925464970229,Free,0.0,Everyone,9.5,1525
Tools,5.0,0.6931471805599453,2.302585092994046,Paid,0.99,Everyone,3.3,3128
Entertainment,4.4,15.349672832172503,18.420680743952367,Free,0.0,Everyone 10+,96.0,3121
Lifestyle,4.6,6.289715570908998,10.819778284410283,Free,0.0,Everyone,99.0,3135
Lifestyle,4.2,8.932344569113823,13.815510557964274,Free,0.0,Everyone,18.0,3127
Entertainment,4.3,13.606903340352158,17.72753356339242,Free,0.0,Everyone,50.0,3135
Lifestyle,4.6,11.144423716416433,13.815510557964274,Free,0.0,Teen,15.0,2770
Lifestyle,3.9,7.282761179605593,9.210340371976184,Free,0.0,Everyone,1.1,2840
Lifestyle,3.8,4.382026634673881,9.210340371976184,Free,0.0,Everyone,37.0,3132
Social,4.0,5.231108616854587,9.210340371976184,Free,0.0,Mature 17+,19.0,3128
Lifestyle,4.7,7.4067107301776405,9.210340371976184,Paid,14.99,Everyone,16.0,2615
Lifestyle,4.6,3.6109179126442243,9.210340371976184,Free,0.0,Everyone,16.0,3111
Lifestyle,3.4,2.772588722239781,6.214608098422191,Free,0.0,Everyone,1.2,2281
Tools,4.0,2.3978952727983707,6.907755278982137,Free,0.0,Everyone,1.8,2868
Entertainment,3.7,10.657941475156765,13.122363377404328,Paid,1.99,Teen,92.0,2518
Tools,4.1,13.120148927318603,17.72753356339242,Free,0.0,Everyone,10.0,3135
Entertainment,3.8,2.302585092994046,6.907755278982137,Free,0.0,Mature 17+,36.0,2286
Tools,4.1,9.70625538300642,13.815510557964274,Free,0.0,Everyone,3.8,3057
Lifestyle,4.0,13.264227456567008,17.72753356339242,Free,0.0,Everyone,48.0,1329
Entertainment,4.1,10.437726922711134,15.424948470398375,Free,0.0,Everyone,19.0,3010
Lifestyle,3.9,2.4849066497880004,6.907755278982137,Free,0.0,Everyone,3.5,3094
Education/Business,4.2,10.125830783679568,13.815510557964274,Free,0.0,Everyone,9.2,3118
Tools,4.4,2.0794415416798357,4.605170185988092,Paid,1.49,Everyone,6.2,3017
Lifestyle,4.4,8.730690365678642,13.815510557964274,Free,0.0,Everyone,23.0,2061
Social,4.6,11.180803751086273,15.424948470398375,Free,0.0,Everyone,5.8,3099
Tools,3.0,5.501258210544727,9.210340371976184,Free,0.0,Everyone,3.5,2434
Tools,4.1,6.548219102762372,11.512925464970229,Free,0.0,Everyone 10+,2.4,1859
Lifestyle,4.5,10.981812096257515,16.11809565095832,Free,0.0,Everyone,77.0,3062
Lifestyle,4.4,11.063085182267388,15.424948470398375,Free,0.0,Everyone,8.8,3132
Education/Business,2.8,4.90527477843843,9.210340371976184,Free,0.0,Everyone,5.3,3076
Lifestyle,4.2,11.131225710412325,13.815510557964274,Free,0.0,Everyone,66.0,3092
Entertainment,3.9,2.995732273553991,9.210340371976184,Free,0.0,Everyone,4.8,3062
Social,4.0,3.295836866004329,8.517193191416238,Free,0.0,Everyone,0.5859375,3049
Education/Business,3.0,4.127134385045092,9.210340371976184,Free,0.0,Everyone,17.0,2733
Entertainment,4.4,11.166865411779604,15.424948470398375,Free,0.0,Teen,99.0,3133
Social,5.0,2.995732273553991,4.605170185988092,Free,0.0,Teen,1.2,2505
Tools,4.4,14.436540706210748,20.030118656386467,Free,0.0,Everyone,61.0,3134
Tools,4.4,3.5263605246161616,9.210340371976184,Free,0.0,Everyone,4.9,1961
Lifestyle,3.7,3.2188758248682006,8.517193191416238,Free,0.0,Everyone,43.0,3076
Lifestyle,3.8,4.442651256490317,8.517193191416238,Free,0.0,Teen,5.6,1890
Lifestyle,4.5,5.855071922202427,10.819778284410283,Free,0.0,Everyone,11.0,2996
Tools,4.6,9.96114306502429,13.815510557964274,Free,0.0,Everyone,35.0,3125
Lifestyle,4.1,5.720311776607412,9.210340371976184,Free,0.0,Everyone,44.0,2741
Lifestyle,3.8,11.425677696405948,16.11809565095832,Free,0.0,Teen,36.0,3049
Lifestyle,4.1,12.399672034495675,16.11809565095832,Free,0.0,Teen,54.0,3111
Education/Business,1.7,4.430816798843313,9.210340371976184,Free,0.0,Everyone,2.1,1761
Lifestyle,4.4,3.6375861597263857,4.605170185988092,Paid,0.99,Everyone,16.0,3086
Entertainment,4.3,8.807621489536043,13.815510557964274,Free,0.0,Everyone,4.0,3135
Entertainment,3.8,12.029645681438486,16.11809565095832,Free,0.0,Everyone,12.0,3034
Lifestyle,4.0,8.239593454305968,11.512925464970229,Free,0.0,Everyone,32.0,3120
Lifestyle,4.3,7.52456122628536,13.122363377404328,Free,0.0,Everyone,5.8,3051
Lifestyle,3.8,5.755742213586912,11.512925464970229,Free,0.0,Everyone,19.0,2708
Education/Business,3.7,6.677083461247136,11.512925464970229,Free,0.0,Everyone,15.0,3128
Tools,4.3,11.897595853821688,18.420680743952367,Free,0.0,Everyone,24.0,3120
Lifestyle,4.5,6.914730892718563,11.512925464970229,Free,0.0,Everyone,5.2,3103
Tools,5.0,1.791759469228055,6.907755278982137,Free,0.0,Everyone,17.0,2990
Tools,4.2,6.115892125483034,9.210340371976184,Paid,2.99,Everyone,36.0,3013
Lifestyle,4.4,4.919980925828125,9.210340371976184,Free,0.0,Everyone,19.0,3119
Lifestyle,3.1,6.655440350367647,10.819778284410283,Free,0.0,Everyone,14.0,3045
Entertainment,4.5,7.362010551259734,11.512925464970229,Free,0.0,Everyone,43.0,3115
Tools,4.2,9.37906997525067,13.815510557964274,Free,0.0,Everyone,9.2,3020
Entertainment,4.3,10.309019325088835,13.815510557964274,Free,0.0,Teen,29.0,2960
Tools,4.5,10.940383999223585,13.815510557964274,Free,0.0,Everyone,43.0,3098
Tools,3.5,5.365976015021851,6.907755278982137,Paid,33.99,Everyone,68.0,2831
Lifestyle,4.4,10.580606972018876,15.424948470398375,Free,0.0,Everyone,28.0,3119
Entertainment,4.2,6.480044561926653,9.210340371976184,Free,0.0,Everyone,30.0,2245
Lifestyle,3.6,3.871201010907891,8.517193191416238,Free,0.0,Everyone,2.2,2444
Lifestyle,4.6,2.4849066497880004,6.907755278982137,Free,0.0,Mature 17+,10.0,3003
Lifestyle,4.2,6.7650389767805414,11.512925464970229,Free,0.0,Everyone,7.5,3135
Tools,3.9,10.451955721726629,15.424948470398375,Free,0.0,Everyone,2.4,3084
Education/Business,4.8,6.20455776256869,8.517193191416238,Free,0.0,Everyone,12.0,3042
Lifestyle,4.3,1.791759469228055,9.210340371976184,Free,0.0,Everyone,5.5,3136
Education/Business,5.0,0.0,2.302585092994046,Free,0.0,Everyone,4.2,2707
Lifestyle,4.2,8.85366542803745,13.815510557964274,Free,0.0,Teen,26.0,3135
Education/Business,4.5,4.5217885770490405,9.210340371976184,Free,0.0,Everyone,5.1,2847
Lifestyle,4.3,3.044522437723423,6.907755278982137,Free,0.0,Everyone,2.5,2941
Tools,4.4,7.480992162869525,9.210340371976184,Paid,1.99,Everyone,4.1,2834
Tools,4.5,10.952138992050466,11.512925464970229,Paid,4.49,Everyone,35.0,3126
Lifestyle,4.2,8.04012466444838,11.512925464970229,Free,0.0,Teen,8.8,2818
Tools,4.2,5.043425116919247,9.210340371976184,Free,0.0,Everyone,16.0,2976
Lifestyle,3.9,7.6290038896529575,10.819778284410283,Paid,1.99,Everyone,6.2,2847
Lifestyle,4.0,5.733341276897746,11.512925464970229,Free,0.0,Everyone,25.0,3043
Lifestyle,4.6,10.456855290567788,13.815510557964274,Free,0.0,Everyone,12.0,3094
Entertainment,4.3,11.799569498846337,15.424948470398375,Free,0.0,Everyone,11.0,3083
Lifestyle,4.6,7.1049654482698426,10.819778284410283,Free,0.0,Everyone,4.0,2689
Tools,3.1,8.09040229659332,13.815510557964274,Free,0.0,Everyone,3.0,2692
Social,4.4,2.6390573296152584,4.605170185988092,Free,0.0,Everyone,17.0,2857
Tools,4.6,6.467698726104354,10.819778284410283,Free,0.0,Everyone,59.0,2676
Tools,4.3,3.4339872044851463,8.517193191416238,Free,0.0,Everyone,0.22265625,2537
Lifestyle,4.1,5.579729825986222,9.210340371976184,Paid,2.99,Everyone,46.0,2393
Education/Business,4.5,11.0815115806284,13.815510557964274,Free,0.0,Everyone,39.0,3090
Tools,3.7,8.003697339094368,13.122363377404328,Free,0.0,Everyone,0.5712890625,2246
Lifestyle,4.1,6.326149473155099,11.512925464970229,Free,0.0,Everyone,6.4,3061
Tools,3.3,4.74493212836325,9.210340371976184,Free,0.0,Everyone,5.1,2610
Lifestyle,4.3,8.893847217670283,13.815510557964274,Free,0.0,Everyone,5.0,2498
Entertainment,1.4,3.4965075614664802,6.907755278982137,Free,0.0,Everyone,3.1,2915
Tools,4.2,5.905361848054571,11.512925464970229,Free,0.0,Everyone,25.0,3051
Lifestyle,4.0,6.774223886357614,11.512925464970229,Free,0.0,Everyone,21.0,3136
Lifestyle,4.0,3.912023005428146,8.517193191416238,Free,0.0,Everyone,15.0,3105
Lifestyle,4.5,3.713572066704308,8.517193191416238,Free,0.0,Everyone,30.0,2934
Lifestyle,3.9,5.123963979403259,8.517193191416238,Free,0.0,Everyone,6.4,2734
Social,3.3,7.3783837129967145,13.122363377404328,Free,0.0,Mature 17+,3.8,2588
Tools,4.9,2.833213344056216,4.605170185988092,Free,0.0,Everyone,76.0,2349
Lifestyle,4.5,15.53678550803766,17.72753356339242,Free,0.0,Everyone 10+,95.0,3120
Tools,4.4,12.000468132113847,15.424948470398375,Free,0.0,Everyone,43.0,3134
Entertainment,3.7,8.130353547431238,13.122363377404328,Free,0.0,Everyone,0.259765625,1062
Education/Business,4.3,9.093132171070641,11.512925464970229,Free,0.0,Everyone,2.3,3125
Tools,4.8,12.729415599614896,16.11809565095832,Free,0.0,Everyone,15.0,3113
Tools,4.6,1.6094379124341003,4.605170185988092,Paid,1.49,Everyone,4.5,3109
Tools,4.1,6.88653164253051,11.512925464970229,Free,0.0,Everyone,0.703125,1368
Lifestyle,4.6,4.663439094112067,9.210340371976184,Free,0.0,Everyone,3.9,2514
Lifestyle,4.4,6.066108090103747,9.210340371976184,Free,0.0,Everyone,17.0,2355
Lifestyle,4.4,5.945420608606575,13.122363377404328,Free,0.0,Everyone,44.0,3134
Entertainment,3.4,4.969813299576001,9.210340371976184,Free,0.0,Teen,79.0,3052
Entertainment,3.7,6.558197802812269,10.819778284410283,Free,0.0,Teen,20.0,3121
Lifestyle,4.6,10.28997369404649,13.815510557964274,Free,0.0,Everyone,43.0,3001
Lifestyle,4.5,12.778333856309063,16.11809565095832,Free,0.0,Everyone,71.0,3104
Lifestyle,1.8,2.833213344056216,9.210340371976184,Free,0.0,Everyone,3.1,2623
Lifestyle,4.4,12.437208175733927,15.424948470398375,Free,0.0,Everyone,26.0,2995
Tools,4.3,9.419060402624668,13.815510557964274,Free,0.0,Everyone,0.6962890625,2550
Education/Business,4.6,5.3612921657094255,9.210340371976184,Free,0.0,Everyone,3.8,3022
Lifestyle,4.3,7.221835825288449,13.122363377404328,Free,0.0,Everyone,9.8,2255
Lifestyle,4.4,12.846385871811167,16.11809565095832,Free,0.0,Everyone,68.0,3098
Tools,4.0,2.1972245773362196,6.907755278982137,Free,0.0,Everyone,33.0,3069
Tools,3.9,5.817111159963204,10.819778284410283,Free,0.0,Everyone,27.0,3132
Entertainment,4.0,11.967218831760315,16.11809565095832,Free,0.0,Everyone,47.0,3065
Lifestyle,4.1,8.860215358901183,13.122363377404328,Free,0.0,Everyone 10+,87.0,2841
Tools,4.2,4.143134726391533,9.210340371976184,Free,0.0,Everyone,1.6,2062
Tools,4.6,9.548668029096856,11.512925464970229,Paid,0.99,Everyone,12.0,1635
Lifestyle,3.1,5.594711379601839,10.819778284410283,Free,0.0,Teen,39.0,2710
Lifestyle,3.8,11.780575733866957,15.424948470398375,Free,0.0,Everyone 10+,57.0,3136
Lifestyle,4.2,2.9444389791664403,8.517193191416238,Free,0.0,Everyone,5.4,3105
Tools,4.2,12.151141162003956,16.11809565095832,Free,0.0,Everyone,38.0,3139
Lifestyle,4.2,5.087596335232384,9.210340371976184,Free,0.0,Everyone,6.2,2967
Lifestyle,4.5,4.882801922586371,8.517193191416238,Free,0.0,Everyone,2.5,2641
Tools,4.3,4.927253685157205,11.512925464970229,Free,0.0,Everyone,5.4,3125
Lifestyle,3.0,0.6931471805599453,3.912023005428146,Paid,2.99,Everyone,18.0,2719
Entertainment,4.4,14.340713530546086,17.72753356339242,Free,0.0,Everyone,58.0,3062
Lifestyle,4.4,1.9459101490553132,6.214608098422191,Free,0.0,Everyone,6.3,2366
Lifestyle,3.2,10.534333706898694,15.424948470398375,Free,0.0,Everyone,34.0,2434
Tools,3.4,4.343805421853684,8.517193191416238,Paid,2.99,Everyone,9.9,2664
Education/Business,4.8,2.3978952727983707,6.907755278982137,Free,0.0,Everyone,0.59375,2760
Entertainment,4.0,10.299104324589479,13.815510557964274,Free,0.0,Teen,19.0,3118
Entertainment,4.0,6.3818160174060985,13.122363377404328,Free,0.0,Everyone,9.4,3011
Entertainment,4.3,12.071140271990023,16.11809565095832,Free,0.0,Everyone 10+,98.0,3113
Entertainment,4.5,4.248495242049359,6.907755278982137,Free,0.0,Everyone,0.6748046875,3054
Social,4.5,4.74493212836325,8.517193191416238,Free,0.0,Everyone,2.8,2387
Lifestyle,4.5,6.246106765481563,10.819778284410283,Free,0.0,Everyone,21.0,2546
Education/Business,4.4,11.596724186905558,16.11809565095832,Free,0.0,Everyone,28.0,3122
Lifestyle,4.6,1.9459101490553132,6.214608098422191,Free,0.0,Everyone 10+,12.0,3001
Social,4.2,2.302585092994046,8.517193191416238,Free,0.0,Everyone,3.1,2309
Entertainment,4.5,5.749392985908253,11.512925464970229,Free,0.0,Everyone,6.1,3064
Tools,5.0,0.0,4.605170185988092,Free,0.0,Everyone,27.0,2649
Education/Business,4.5,8.72518249495877,13.122363377404328,Free,0.0,Everyone,6.6,2685
Tools,3.9,4.844187086458591,10.819778284410283,Free,0.0,Everyone,1.5,2647
Lifestyle,4.2,7.841099765422119,11.512925464970229,Free,0.0,Everyone,4.6,3129
Entertainment,4.0,10.483578010803777,13.815510557964274,Free,0.0,Everyone,9.9,1867
Tools,4.6,5.0689042022202315,6.907755278982137,Paid,1.49,Everyone,0.0283203125,538
Social,2.3,5.407171771460119,8.517193191416238,Paid,1.49,Everyone,1.0,1667
Lifestyle,4.5,3.713572066704308,6.214608098422191,Free,0.0,Teen,4.0,3119
Entertainment,4.2,12.086962479625887,16.11809565095832,Free,0.0,Everyone,40.0,2313
Education/Business,3.6,9.27771860730613,13.815510557964274,Free,0.0,Everyone,46.0,3120
Education/Business,4.7,8.33375100695358,11.512925464970229,Free,0.0,Everyone,7.5,3126
Entertainment,4.7,4.787491742782046,9.210340371976184,Free,0.0,Everyone,5.1,3127
Lifestyle,4.5,9.856081430138858,13.815510557964274,Free,0.0,Everyone,4.2,2938
Tools,4.3,2.4849066497880004,6.214608098422191,Free,0.0,Everyone,3.8,2691
Lifestyle,4.2,7.247792581767846,9.210340371976184,Paid,1.2,Everyone,9.5,3077
Tools,4.3,9.864434825272427,13.122363377404328,Free,0.0,Everyone,14.0,2610
Social,4.3,10.209353295421538,15.424948470398375,Free,0.0,Everyone,66.0,3130
Social,4.1,6.942156705699469,10.819778284410283,Free,0.0,Everyone,20.0,3140
Lifestyle,4.4,12.57361086979349,15.424948470398375,Free,0.0,Mature 17+,91.0,3121
Social,4.1,10.248423867569471,13.815510557964274,Free,0.0,Everyone,17.0,3135
Lifestyle,3.5,5.153291594497779,9.210340371976184,Free,0.0,Everyone,49.0,2947
Lifestyle,4.2,2.0794415416798357,6.907755278982137,Paid,3.99,Everyone,44.0,3111
Lifestyle,4.7,4.007333185232471,6.214608098422191,Free,0.0,Everyone,8.0,3022
Education/Business,4.1,3.784189633918261,6.907755278982137,Free,0.0,Everyone,13.0,3016
Entertainment,4.8,5.579729825986222,6.907755278982137,Paid,3.49,Everyone,1.3,1994
Tools,3.8,3.4011973816621555,6.907755278982137,Paid,6.99,Everyone,2.0,1951
Tools,4.5,7.980365765111246,11.512925464970229,Paid,24.99,Everyone,25.0,3066
Lifestyle,3.7,7.646831391430482,11.512925464970229,Free,0.0,Everyone,34.0,3104
Tools,4.6,4.672828834461906,9.210340371976184,Free,0.0,Everyone,27.0,2866
Entertainment,3.8,10.84978358889661,13.122363377404328,Free,0.0,Teen,36.0,3135
Tools,4.3,11.622980942028274,15.424948470398375,Free,0.0,Everyone,13.0,1606
Lifestyle,4.6,6.320768294250582,11.512925464970229,Free,0.0,Teen,23.0,2946
Lifestyle,4.5,8.108623268354595,13.815510557964274,Free,0.0,Everyone,9.6,2751
Entertainment,4.5,11.648146679041936,15.424948470398375,Free,0.0,Teen,26.0,2910
Education/Business,4.6,11.354808596873092,15.424948470398375,Free,0.0,Everyone,21.0,3129
Tools,4.4,2.70805020110221,6.214608098422191,Free,0.0,Everyone,3.1,3123
Tools,3.8,3.1354942159291497,6.907755278982137,Free,0.0,Everyone,5.9,3118
Lifestyle,3.7,4.02535169073515,8.517193191416238,Free,0.0,Everyone,1.5,1888
Lifestyle,4.1,10.323644209387282,13.815510557964274,Free,0.0,Everyone 10+,27.0,2124
Social,4.1,7.846198815497425,11.512925464970229,Free,0.0,Mature 17+,56.0,3134
Entertainment,4.2,1.6094379124341003,6.214608098422191,Free,0.0,Everyone,5.5,2931
Lifestyle,3.3,9.176059437999308,13.815510557964274,Free,0.0,Everyone,19.0,3118
